,1s,2s,3s,4s,5s,6s,7s,2p,3p,3d,4p,4d,4f,5p,5d,5f,6p,6d,6f,7p,Cell-identification_3T3,Cell-identification_A172,Cell-identification_A375,Cell-identification_A549,Cell-identification_AGS,Cell-identification_ARPE-19,Cell-identification_AsPC-1,Cell-identification_B-LCL,Cell-identification_B16,Cell-identification_BALB/3T3,Cell-identification_BEAS-2B,Cell-identification_BXPC-3,Cell-identification_Bacillus Subtilis,Cell-identification_Bel 7402,Cell-identification_C17-2-Neural progenitor,Cell-identification_C6 glioma,Cell-identification_CCD-18Co,Cell-identification_CHL,Cell-identification_CHO-K1,Cell-identification_COS,Cell-identification_Caco-2,Cell-identification_Cancer-Stem-Cell/FEMX-1,Cell-identification_DU-145,Cell-identification_Daudi,Cell-identification_E. Coli,Cell-identification_E. hirae,Cell-identification_EAhy926,Cell-identification_ECV304,Cell-identification_Ehrlich Ascites Carcinoma,Cell-identification_H460,Cell-identification_HCC,Cell-identification_HCT 116,Cell-identification_HCT-8 (HRT 18),Cell-identification_HEK293,Cell-identification_HELF,Cell-identification_HK-1,Cell-identification_HL-7702,Cell-identification_HPrEC,Cell-identification_HT 1080,Cell-identification_HT 144,Cell-identification_HT 29,Cell-identification_HUVEC,Cell-identification_HaCaT,Cell-identification_HeLa,Cell-identification_HepG2,Cell-identification_Hepatocyte,Cell-identification_Human-Monocytes,Cell-identification_Human-Normal-Lymphocyte,Cell-identification_IMR,Cell-identification_J774,Cell-identification_JB6,Cell-identification_Jurkat,Cell-identification_K562,Cell-identification_KATO III,Cell-identification_KB,Cell-identification_Klebsiella pneumoniae,Cell-identification_L929,Cell-identification_LLC-PK1 ,Cell-identification_LO2,Cell-identification_Listeria monocytogenes,Cell-identification_MCF-7,Cell-identification_MDA-MB-231,Cell-identification_MDCK2,Cell-identification_MG-63,Cell-identification_MGH,Cell-identification_MIA PaCa 2,Cell-identification_MKN45,Cell-identification_MRC-5,Cell-identification_Mouse-Leukocytes,Cell-identification_Mussel-Hemocytes,Cell-identification_Myoblast,Cell-identification_NG108-15,Cell-identification_NHBE,Cell-identification_NIH/3T3,Cell-identification_Osteoblast,Cell-identification_P. aeruginosa,Cell-identification_PANC-1,Cell-identification_PBMC,Cell-identification_PC12,Cell-identification_PC3,Cell-identification_PDL-hTERT,Cell-identification_Panc-28,Cell-identification_Primary-human-hepatocyte,Cell-identification_Proteus vulgaris,Cell-identification_RAW264-7,Cell-identification_Ramos.2G6.4C10,Cell-identification_S. aureus,Cell-identification_S. paratyphi,Cell-identification_SGC-7901,Cell-identification_SH-SY5Y,Cell-identification_SK-BR-3,Cell-identification_SK-LC-6,Cell-identification_SMMC-7721,Cell-identification_SPCA1,Cell-identification_Streptococcus pyogenes,Cell-identification_T-47D,Cell-identification_T-Thermophila-BF5,Cell-identification_THP-1,Cell-identification_Trout-Hepatocytes,Cell-identification_Trout-Leukocytes,Cell-identification_U251,Cell-identification_U87,Cell-identification_V. cholerae (Tolerant phenotype),Cell-identification_V. cholerae (Vulnerable phenotype),Cell-identification_Vero,Cell-identification_WIL2-NS,Cell-identification_Zebrafish-LiverCell,Cell-identification_bovine-corneal-fibroblasts,Cell-identification_hMSCs,Cell-identification_huh 7 cells
378,7.008026648531427,7.008026648531427,6.640049920082369,6.640049920082369,0.0,0.0,0,7.393377504816528,7.117171108482238,7.217924453706348,5.764989303308125,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,8.197507899911907,8.197507899911907,7.9062238899433295,7.8964779070039075,0.0,0.0,0,8.597414678827578,8.383345141069892,8.60519388996763,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,6.5310482881115455,6.5310482881115455,6.236831098589419,6.236831098589419,0.0,0.0,0,6.9303593327122295,6.713952185482002,6.9303593327122295,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,5.7112612574023425,5.5115514939549515,5.002932695632105,4.808247530186972,4.35382718854036,0.0,0,5.748635912720105,5.424323780376225,5.50721213159139,5.052781809388932,5.052781809388932,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,6.24558962743286,6.144847625904965,5.8241334875373125,5.614416414147215,5.228264559821562,0.0,0,6.490567107863766,6.24193618507242,6.313385574258044,5.927232510108742,5.927232510108742,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,5.095826526899325,4.930646463260659,4.289901436034796,3.802411565053102,3.802411565053102,0.0,0,5.177609399059643,4.656392899679665,4.501326806025557,4.279487184116024,4.501326806025557,0.0,3.802411565053102,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
434,7.27291189565314,7.27291189565314,6.913101421736497,6.913101421736497,5.426304336957509,5.125275968636755,0,7.659715075137901,7.390222641089696,7.39955985703589,5.9034245067782996,6.125273039414556,6.27140098210129,5.9034245067782996,6.125273039414556,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,8.286813079551099,8.286813079551099,7.817962064738768,7.817962064738768,5.968628800307641,0.0,0,8.655981011787683,8.29508331505561,7.864526093860774,6.746779661669018,6.968628380163579,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,5.624327667321368,5.475331523228437,4.612689885608079,4.5363249626477815,4.235307598428728,0.0,0,5.695844738111716,5.065810319966701,5.235284861563334,4.934257392276513,4.934257392276514,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,5.586437264482307,5.449328010923496,4.7124935849356975,4.585718903250499,4.10491936377637,0.0,0,5.689333350151519,5.151320205264378,5.284679888555002,4.8038620803089325,4.8038620803089325,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,5.375042131192696,5.1888988988210905,4.182042954317456,4.182042954317456,3.8810415166067003,0.0,0,5.335161557314572,4.659145169358311,4.880990110938739,4.579965827316129,4.579965827316129,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,6.605697660800619,6.605697660800619,6.237721019063335,6.237721019063335,0.0,0.0,0,6.991048478830513,6.714842106299463,6.801992266792585,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,5.846343498141936,5.732425871624384,5.3346530434481885,5.019677328953245,5.019677328953245,0.0,0,6.05469217297026,5.729837885527475,5.718644012826384,5.49679581662227,5.718644012826384,0.0,4.870147602006744,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469,8.406062769337973,8.406062769337973,8.038085986316698,8.038085986316698,0.0,0.0,0,8.791413649699056,8.515207238384155,8.538688334163883,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396,5.609526062926433,5.609526062926433,5.2415507006035735,5.065460686644335,0.0,0.0,0,5.9948763165073204,5.718670295189092,5.737555604027394,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
